1,1.9108941348E-006,11.6530248246
2,3.1976406119E-006,19.4998690676
3,4.1482769244E-006,25.2970445086
4,4.891350506E-006,29.8284597949
5,5.4971110619E-006,33.522512054
6,6.0063632686E-006,36.6280365824
7,6.4442702914E-006,39.298483529
8,6.8272554967E-006,41.6340059546
9,7.1665973001E-006,43.7033819535
10,7.4703860672E-006,45.5559482365
11,7.7446396518E-006,47.2284029117
12,0.000007994,48.7488667158
13,0.000008222,50.1394173889
14,8.4316179005E-006,51.4177373391
15,8.6251973977E-006,52.5982248634
16,8.8046835243E-006,53.6927681198
17,8.971705015E-006,54.7112994669
18,9.1276365807E-006,55.6622021742
19,9.2736488703E-006,56.5526150989
20,9.4107465784E-006,57.3886650751
21,9.5397979749E-006,58.1756469909
22,9.6615581052E-006,58.9181652682
23,9.7766872434E-006,59.620246394
24,9.8857657315E-006,60.285429413
25,9.9893060297E-006,60.9168394128
26,1.0087762589E-005,61.5172477289
27,1.0181540008E-005,62.0891216866
28,0.000010271,62.6346659292
29,1.0356466135E-005,63.155857129
30,1.0438230519E-005,63.6544731325
31,1.0516555956E-005,64.132117731
32,1.0591680356E-005,64.5902417485
33,1.0663819501E-005,65.0301610681
34,1.0733169595E-005,65.4530721819
35,1.0799909456E-005,65.8600655589
36,1.0864202426E-005,66.2521372921
37,1.0926198025E-005,66.6301991853
38,0.000010986,66.9950876011
39,1.1043834599E-005,67.3475711695
40,1.1099717671E-005,67.6883576178
41,1.1153789661E-005,68.0180997162
42,1.1206149474E-005,68.3374006076
43,1.1256888642E-005,68.6468184731
44,1.1306092007E-005,68.9468706964
45,1.1353838331E-005,69.2380375846
46,1.1400200838E-005,69.5207656726
47,1.1445247698E-005,69.7954706749
48,0.000011489,70.0625401571
49,1.1531644462E-005,70.3223358829
50,1.1573109139E-005,70.5751959977
51,1.1613488385E-005,70.8214369315
52,1.1652830815E-005,71.0613551484
53,1.1691182032E-005,71.2952287448
54,1.1728584858E-005,71.5233188582
55,1.1765079545E-005,71.7458709535
56,1.1800703975E-005,71.9631160429
57,1.1835493831E-005,72.1752717287
58,1.1869482757E-005,72.3825431788
59,1.190270251E-005,72.5851240541
60,1.1935183087E-005,72.7831972823
61,0.000011967,72.9769358391
62,0.000011998,73.1665034186
63,1.2028465906E-005,73.3520550677
64,1.2058258719E-005,73.5337377591
65,1.2087439955E-005,73.7116909284
66,0.000012116,73.8860469616
67,1.2144053453E-005,74.0569316645
68,1.2171525957E-005,74.2244646352
69,1.21984675E-005,74.3887596967
70,1.2224895857E-005,74.5499252446
71,1.2250827961E-005,74.7080645398
72,1.2276279962E-005,74.8632760683
73,1.2301267267E-005,75.0156537852
74,1.2325804588E-005,75.1652874072
75,1.2349905979E-005,75.3122626386
76,1.2373584873E-005,75.4566613965
77,1.2396854121E-005,75.598562049
78,1.2419726019E-005,75.7380395796
79,1.2442212343E-005,75.8751658008
80,1.2464324376E-005,76.0100095186
81,1.2486072933E-005,76.1426366852
82,1.2507468386E-005,76.273110551
83,1.2528520689E-005,76.4014918176
84,1.2549239399E-005,76.5278387657
85,1.2569633693E-005,76.6522073583
86,1.2589712394E-005,76.7746514001
87,1.2609483983E-005,76.8952226098
88,0.000012629,77.0139707244
89,1.2648138145E-005,77.130943627
90,0.000012667,77.2461874019
91,1.2685657841E-005,77.3597464377
92,0.000012704,77.4716635012
93,1.2722100266E-005,77.5819798286
94,1.2739934258E-005,77.6907351739
95,1.2757518566E-005,77.7979678949
96,1.2774859258E-005,77.9037149955
97,0.000012792,78.0080122234
98,1.2808833038E-005,78.1108940823
99,1.2825477252E-005,78.212393917
100,1.2841900122E-005,78.3125439506
101,1.2858106758E-005,78.4113753449
102,1.28741021E-005,78.508918225
103,1.2889890928E-005,78.6052017403
104,1.290547787E-005,78.7002541133
105,1.2920867404E-005,78.7941026517
106,1.2936063866E-005,78.8867737975
107,1.2951071458E-005,78.9782931752
108,1.2965894252E-005,79.0686856168
109,1.2980536191E-005,79.1579751675
110,0.000012995,79.2461851711
111,1.3009292698E-005,79.3333382521
112,1.3023414575E-005,79.4194563579
113,1.3037370226E-005,79.5045607834
114,1.3051163042E-005,79.5886722077
115,1.3064796313E-005,79.6718106937
116,1.3078273237E-005,79.7539957437
117,1.3091596919E-005,79.8352462925
118,1.3104770374E-005,79.9155807262
119,1.3117796536E-005,79.9950169369
120,1.3130678254E-005,80.0735722984
121,1.3143418301E-005,80.1512637211
122,0.000013156,80.2281076274
123,1.3168484086E-005,80.3041200252
124,1.3180814998E-005,80.3793164586
125,0.000013193,80.4537120818
126,1.3205085282E-005,80.5273216342
127,0.000013217,80.6001594587
128,1.3228849308E-005,80.6722395446
129,1.3240547169E-005,80.743575503
130,1.3252125182E-005,80.8141806038
131,1.3263585466E-005,80.8840677689
132,1.3274930088E-005,80.9532496034
133,1.3286161061E-005,81.021738383
134,1.329728035E-005,81.0895460906
135,1.3308289871E-005,81.1566844104
136,1.3319191491E-005,81.2231647277
137,0.00001333,81.2889981657
138,1.3340678278E-005,81.354195567
139,1.3351266959E-005,81.4187675181
140,1.3361754772E-005,81.4827243554
141,1.3372143372E-005,81.5460761714
142,1.3382434373E-005,81.6088328087
143,1.3392629354E-005,81.6710038963
144,1.3402729856E-005,81.7325988316
145,1.3412737385E-005,81.7936267984
146,1.3422653413E-005,81.8540967733
147,1.3432479376E-005,81.9140175134
148,1.3442216682E-005,81.9733976049
149,1.3451866704E-005,82.0322454206
150,1.3461430785E-005,82.0905691505
151,1.3470910239E-005,82.1483768075
152,1.3480306353E-005,82.2056762401
153,1.3489620381E-005,82.2624750955
154,1.3498853556E-005,82.3187808926
155,0.000013508,82.3746009555
156,1.3517082129E-005,82.4299424739
157,1.3526079859E-005,82.484812479
158,0.000013535,82.5392178437
159,1.3543847846E-005,82.5931653123
160,1.355262029E-005,82.6466614772
161,1.3561319788E-005,82.6997128024
162,1.3569947377E-005,82.7523256117
163,1.3578504073E-005,82.804506101
164,0.000013587,82.8562603562
165,1.3595408753E-005,82.9075943109
166,1.3603758668E-005,82.9585138072
167,0.000013612,83.009024553
168,1.3620258333E-005,83.0591321525
169,1.3628409903E-005,83.1088421002
170,1.3636497147E-005,83.1581597748
171,1.364452093E-005,83.2070904512
172,1.3652482102E-005,83.2556393128
173,1.3660381496E-005,83.3038114395
174,1.3668219927E-005,83.3516118013
175,0.000013676,83.3990452951
176,1.3683717094E-005,83.4461167079
177,1.3691377386E-005,83.4928307415
178,0.000013699,83.5391920184
179,1.3706525174E-005,83.5852050633
180,0.000013714,83.630874328
181,1.372144745E-005,83.6762041665
182,1.3728825803E-005,83.7211988782
183,1.3736149889E-005,83.7658626586
184,1.3743420387E-005,83.8101996484
185,1.3750637961E-005,83.8542138967
186,1.3757803265E-005,83.8979093918
187,1.3764916942E-005,83.9412900549
188,0.000013772,83.9843597218
189,0.000013779,84.0271221732
190,0.000013786,84.0695811169
191,1.3792867814E-005,84.1117402119
192,1.3799732592E-005,84.1536030378
193,1.3806549364E-005,84.1951731133
194,1.3813318698E-005,84.236453902
195,0.00001382,84.2774488069
196,1.3826717276E-005,84.318161182
197,1.3833347608E-005,84.358594308
198,1.383993268E-005,84.3987514293
199,1.3846473013E-005,84.4386357229
200,0.000013853,84.4782503113
201,1.3859421504E-005,84.51759828
202,1.3865830664E-005,84.5566826537
203,1.3872197086E-005,84.5955064024
204,1.3878521253E-005,84.6340724714
205,1.3884803635E-005,84.6723837269
206,0.000013891,84.7104430106
207,1.3897244899E-005,84.7482531095
208,1.390340469E-005,84.7858167799
209,1.3909524512E-005,84.8231367111
210,1.3915604802E-005,84.8602155681
211,1.392164599E-005,84.897055973
212,1.3927648498E-005,84.9336604994
213,1.3933612742E-005,84.970031684
214,1.3939539133E-005,85.0061720333
215,1.3945428072E-005,85.0420839925
216,1.3951279959E-005,85.0777700011
217,1.3957095183E-005,85.1132324312
218,1.396287413E-005,85.1484736367
219,1.396861718E-005,85.1834959349
220,1.3974324706E-005,85.2183016004
221,0.00001398,85.2528928775
222,1.3985634654E-005,85.2872719858
223,1.3991237796E-005,85.3214410962
224,1.3996806856E-005,85.3554023677
225,1.4002342178E-005,85.3891578979
226,1.4007844107E-005,85.4227097907
227,1.4013312978E-005,85.4560600891
228,1.4018749123E-005,85.4892108176
229,1.4024152871E-005,85.5221639825
230,1.4029524543E-005,85.5549215414
231,1.4034864457E-005,85.5874854335
232,1.4040172928E-005,85.6198575797
233,1.4045450263E-005,85.6520398522
234,1.4050696768E-005,85.684034117
235,1.4055912744E-005,85.7158422098
236,1.4061098486E-005,85.7474659293
237,1.4066254286E-005,85.7789070565
238,1.4071380433E-005,85.8101673535
239,1.4076477212E-005,85.8412485584
240,1.4081544901E-005,85.8721523666
241,1.4086583778E-005,85.9028804732
242,1.4091594115E-005,85.9334345371
243,1.4096576181E-005,85.9638161986
244,1.4101530243E-005,85.9940270859
245,1.410645656E-005,86.0240687786
246,1.4111355393E-005,86.0539428682
247,1.4116226995E-005,86.0836508975
248,1.4121071618E-005,86.1131944034
249,1.4125889511E-005,86.1425749042
250,1.4130680918E-005,86.171793888
251,1.4135446081E-005,86.2008528305
252,1.4140185239E-005,86.2297531891
253,1.4144898627E-005,86.258496397
254,1.4149586477E-005,86.2870838689
255,1.415424902E-005,86.3155170136
256,1.4158886481E-005,86.343797203
257,1.4163499085E-005,86.3719258094
258,1.4168087051E-005,86.3999041682
259,1.4172650599E-005,86.427733621
260,1.4177189943E-005,86.4554154728
261,1.4181705296E-005,86.4829510226
262,1.4186196867E-005,86.5103415449
263,1.4190664865E-005,86.5375883142
264,1.4195109494E-005,86.5646925745
265,1.4199530955E-005,86.5916555516
266,1.4203929449E-005,86.6184784712
267,1.4208305173E-005,86.6451625347
268,1.4212658321E-005,86.6717089251
269,0.000014217,86.6981188254
270,1.422129766E-005,86.7243933883
271,1.4225584228E-005,86.7505337602
272,1.4229848977E-005,86.7765410754
273,1.423409209E-005,86.8024164497
274,1.4238313748E-005,86.8281609871
275,1.4242514131E-005,86.8537757852
276,1.4246693414E-005,86.8792619111
277,1.4250851773E-005,86.9046204382
278,0.000014255,86.9298524275
279,1.4259106409E-005,86.9549589035
280,1.4263203025E-005,86.9799409091
281,1.4267279395E-005,87.0047994504
282,1.4271335685E-005,87.0295355398
283,1.4275372058E-005,87.0541501712
284,1.4279388675E-005,87.0786443264
285,1.4283385694E-005,87.1030189691
286,1.4287363274E-005,87.1272750687
287,1.429132157E-005,87.1514135705
288,1.4295260735E-005,87.1754354075
289,1.4299180923E-005,87.199341519
290,1.4303082282E-005,87.2231328073
291,0.000014307,87.2468101933
292,1.4310829111E-005,87.2703745613
293,1.4314674873E-005,87.2938268076
294,1.4318502392E-005,87.3171678045
295,1.432231181E-005,87.3403984177
296,1.4326103268E-005,87.3635195071
297,1.4329876906E-005,87.3865319265
298,1.433363286E-005,87.4094365053
299,1.4337371266E-005,87.4322340727
300,1.434109226E-005,87.4549254582
301,1.4344795975E-005,87.4775114728
302,1.4348482541E-005,87.4999929093
303,1.435215209E-005,87.5223705726
304,1.435580475E-005,87.5446452434
305,1.4359440648E-005,87.566817696
306,1.4363059912E-005,87.588888711
307,1.4366662665E-005,87.6108590386
308,1.4370249031E-005,87.6327294349
309,1.4373819133E-005,87.65450065
310,1.437737309E-005,87.6761734096
311,1.4380911024E-005,87.6977484576
312,1.4384433051E-005,87.7192265015
313,1.438793929E-005,87.7406082669
314,1.4391429856E-005,87.7618944552
315,1.4394904864E-005,87.7830857675
316,1.4398364428E-005,87.8041828992
317,1.4401808659E-005,87.8251865271
318,1.440523767E-005,87.8460973403
319,1.440865157E-005,87.8669160035
320,1.4412050467E-005,87.8876431753
321,1.4415434471E-005,87.9082795266
322,1.4418803688E-005,87.9288257037
323,1.4422158223E-005,87.949282347
324,1.4425498181E-005,87.9696500967
325,1.4428823665E-005,87.989929581
326,1.4432134779E-005,88.0101214341
327,1.4435431624E-005,88.0302262719
328,1.44387143E-005,88.0502447042
329,0.000014442,88.0701773409
330,1.4445237543E-005,88.0900247796
331,1.4448478306E-005,88.1097876178
332,1.4451705293E-005,88.1294664472
333,1.4454918598E-005,88.1490618409
334,1.4458118318E-005,88.1685743905
335,1.4461304546E-005,88.1880046631
336,1.4464477374E-005,88.2073532198
337,1.4467636894E-005,88.2266206215
338,1.4470783199E-005,88.2458074355
339,1.4473916378E-005,88.2649142044
340,0.000014477,88.283941471
341,1.4480143714E-005,88.3028897781
342,1.4483238047E-005,88.3217596561
343,1.4486319608E-005,88.3405516479
344,1.448938848E-005,88.3592662595
345,1.4492444751E-005,88.3779040277
346,1.4495488504E-005,88.3964654585
347,1.4498519822E-005,88.4149510581
348,1.450153879E-005,88.4333613449
349,1.4504545488E-005,88.4516968067
350,1.4507539998E-005,88.4699579436
351,1.4510522401E-005,88.4881452495
352,1.4513492776E-005,88.5062592062
353,1.4516451203E-005,88.5243003015
354,1.4519397759E-005,88.5422690051
355,1.4522332523E-005,88.5601657986
356,1.4525255572E-005,88.5779911516
357,1.4528166981E-005,88.5957455215
358,1.4531066827E-005,88.6134293779
359,0.000014534,88.6310431659
360,1.4536832125E-005,88.648587349
361,1.4539697725E-005,88.6660623662
362,1.4542552057E-005,88.6834686689
363,1.4545395193E-005,88.700806696
364,1.4548227204E-005,88.7180768806
365,0.000014551,88.7352796557
366,1.4553858135E-005,88.7524154542
367,1.4556657194E-005,88.7694846907
368,1.4559445409E-005,88.7864877983
369,1.4562222848E-005,88.8034251917
370,0.000014565,88.8202972733
371,1.4567745666E-005,88.8371044699
372,1.4570491179E-005,88.853847172
373,1.4573226184E-005,88.8705257941
374,0.000014576,88.8871407326
375,1.4578664929E-005,88.9036923779
376,1.4581368798E-005,88.9201811263
377,1.4584062417E-005,88.9366073681
378,1.458674585E-005,88.9529714935
379,1.4589419158E-005,88.9692738747
380,1.4592082403E-005,88.9855148895
381,1.4594735649E-005,89.0016949285
382,1.4597378955E-005,89.0178143513
383,0.0000146,89.033873536
384,1.4602635991E-005,89.0498728363
385,1.4605249841E-005,89.0658126303
386,1.4607853991E-005,89.0816932718
387,1.4610448499E-005,89.0975151143
388,0.000014613,89.1132785117
389,1.4615608822E-005,89.1289838236
390,1.4618174753E-005,89.1446313978
391,1.4620731271E-005,89.1602215695
392,1.4623278433E-005,89.1757546864
393,1.4625816295E-005,89.19123109
394,1.4628344912E-005,89.2066511157
395,1.4630864339E-005,89.2220150989
396,1.463337463E-005,89.2373233689
397,1.4635875839E-005,89.252576255
398,1.463836802E-005,89.2677740865
399,1.4640851225E-005,89.2829171805
400,1.4643325507E-005,89.2980058602
401,1.4645790918E-005,89.3130404427
402,1.464824751E-005,89.3280212452
403,1.4650695334E-005,89.3429485786
404,1.4653134441E-005,89.3578227539
405,1.4655564882E-005,89.3726440822
406,0.000014658,89.3874128623
407,1.4660399964E-005,89.4021294051
408,1.4662804704E-005,89.4167940034
409,1.4665200976E-005,89.4314069622
410,1.4667588828E-005,89.445968574
411,0.00001467,89.4604791316
412,1.4672339463E-005,89.4749389217
413,1.4674702342E-005,89.4893482431
414,1.4677056991E-005,89.5037073762
415,1.4679403457E-005,89.5180166077
416,1.4681741785E-005,89.532276212
417,1.4684072023E-005,89.5464864818
418,1.4686394214E-005,89.5606476794
419,1.4688708406E-005,89.5747600974
420,0.000014691,89.5888239981
421,1.4693312966E-005,89.6028396498
422,1.4695603424E-005,89.616807333
423,1.4697886058E-005,89.6307273039
424,1.4700160912E-005,89.6445998307
425,1.470242803E-005,89.6584251818
426,1.4704687454E-005,89.6722036133
427,1.4706939226E-005,89.6859353814
428,1.4709183389E-005,89.6996207482
429,1.4711419984E-005,89.7132599637
430,1.4713649054E-005,89.7268532903
431,1.4715870638E-005,89.7404009657
432,1.4718084779E-005,89.7539032522
433,1.4720291516E-005,89.7673603876
434,1.472249089E-005,89.7807726219
435,1.4724682941E-005,89.794140199
436,1.4726867708E-005,89.8074633568
437,0.000014729,89.8207423392
438,1.4731215549E-005,89.833977384
439,1.4733378701E-005,89.8471687291
440,1.4735534724E-005,89.8603166001
441,1.4737683658E-005,89.8734212409
442,1.473982554E-005,89.8864828771
443,0.000014742,89.8995017406
444,1.4744088299E-005,89.9124780569
445,1.474620925E-005,89.9254120516
446,1.4748323299E-005,89.9383039565
447,1.4750430481E-005,89.951153985
448,1.4752530833E-005,89.9639623628
449,1.4754624391E-005,89.9767293094
450,1.475671119E-005,89.9894550382
451,1.4758791267E-005,90.0021397749
452,1.4760864656E-005,90.0147837268
453,1.4762931392E-005,90.0273871073
454,0.000014765,90.039950136
455,0.000014767,90.0524730141
456,1.4769092032E-005,90.0649559551
457,1.4771132502E-005,90.0773991601
458,1.4773166491E-005,90.0898028427
459,1.4775194032E-005,90.1021672041
460,1.4777215158E-005,90.1144924454
461,1.4779229903E-005,90.1267787742
462,1.4781238298E-005,90.1390263793
463,1.4783240378E-005,90.1512354742
464,1.4785236173E-005,90.163406242
465,1.4787225716E-005,90.1755388837
466,1.4789209039E-005,90.1876335946
467,1.4791186173E-005,90.1996905638
468,1.4793157151E-005,90.2117099923
469,1.4795122002E-005,90.2236920572
470,1.4797080759E-005,90.2356369596
471,0.000014799,90.2475448825
472,0.000014801,90.2594160088
473,1.4802920767E-005,90.2712505276
474,1.480485545E-005,90.2830486218
475,1.480678419E-005,90.2948104744
476,1.4808707017E-005,90.3065362683
477,1.4810623959E-005,90.3182261742
478,1.4812535047E-005,90.3298803813
479,1.481444031E-005,90.3414990663
480,1.4816339776E-005,90.3530824
481,1.4818233474E-005,90.3646305593
482,1.4820121433E-005,90.3761437209
483,0.000014822,90.3876220557
484,1.4823880247E-005,90.3990657405
485,1.4825751157E-005,90.4104749339
486,1.482761644E-005,90.4218498127
487,1.4829476124E-005,90.4331905476
488,1.4831330235E-005,90.4444972972
489,1.4833178802E-005,90.4557702383
490,0.000014835,90.4670095235
491,1.4836859407E-005,90.4782153234
492,1.48386915E-005,90.4893878027
493,1.4840518155E-005,90.50052712
494,1.4842339398E-005,90.5116334338
495,1.4844155256E-005,90.5227069088
496,0.000014846,90.5337476913
497,1.4847770917E-005,90.544755952
498,1.4849570773E-005,90.5557318435
499,1.4851365346E-005,90.5666755182
500,1.4853154661E-005,90.5775871284
501,1.4854938744E-005,90.5884668329
502,1.485671762E-005,90.5993147841
503,1.4858491312E-005,90.6101311221
504,1.4860259847E-005,90.6209160117
505,0.000014862,90.6316695931
506,1.486378154E-005,90.6423920188
507,1.4865534746E-005,90.653083429
508,1.4867282891E-005,90.6637439761
509,0.000014869,90.6743738067
510,1.4870764093E-005,90.6849730608
511,1.4872497197E-005,90.6955418848
512,1.4874225334E-005,90.7060804191
513,1.4875948527E-005,90.7165888039
514,1.48776668E-005,90.7270671855
515,1.4879380175E-005,90.7375156981
516,1.4881088676E-005,90.747934488
517,1.4882792324E-005,90.7583236833
518,1.4884491142E-005,90.7686834243
519,1.4886185153E-005,90.7790138513
520,1.4887874379E-005,90.7893150983
521,1.4889558841E-005,90.7995872935
522,1.4891238563E-005,90.8098305831
523,1.4892913564E-005,90.8200450832
524,1.4894583869E-005,90.8302309461
525,1.4896249496E-005,90.8403882815
526,1.4897910469E-005,90.850517236
527,1.4899566808E-005,90.8606179313
528,1.4901218535E-005,90.8706905017
529,1.490286567E-005,90.8807350692
530,1.4904508234E-005,90.8907517617
531,1.4906146248E-005,90.9007407075
532,1.4907779733E-005,90.9107020344
533,1.4909408709E-005,90.9206358646
534,0.000014911,90.9305423199
535,1.4912653214E-005,90.9404215223
536,1.4914268784E-005,90.9502735999
537,1.4915879926E-005,90.9600986747
538,1.4917486659E-005,90.9698968624
539,1.4919089003E-005,90.9796682852
540,1.4920686978E-005,90.9894130649
541,1.4922280603E-005,90.9991313174
542,1.4923869897E-005,91.0088231585
543,1.4925454881E-005,91.0184887164
544,0.000014927,91.0281280947
545,1.492861199E-005,91.0377414154
546,1.4930184153E-005,91.0473287882
547,1.4931752082E-005,91.0568903412
548,1.4933315793E-005,91.066426172
549,1.4934875306E-005,91.0759364025
550,1.4936430639E-005,91.0854211425
551,0.000014938,91.0948805079
552,1.4939528839E-005,91.1043146023
553,1.4941071742E-005,91.1137235416
554,1.4942610538E-005,91.1231074356
555,1.4944145245E-005,91.132466394
556,1.494567588E-005,91.1418005206
557,1.4947202461E-005,91.151109925
558,1.4948725005E-005,91.160394711
559,1.4950243531E-005,91.1696549943
560,1.4951758056E-005,91.1788908788
561,1.4953268596E-005,91.1881024619
562,1.4954775169E-005,91.1972898534
563,1.4956277792E-005,91.206453157
564,1.4957776482E-005,91.2155924764
565,1.4959271255E-005,91.2247079091
566,1.496076213E-005,91.233799571
567,1.4962249121E-005,91.2428675474
568,1.4963732246E-005,91.2519119482
569,1.4965211521E-005,91.2609328709
570,1.4966686963E-005,91.2699304192
571,1.4968158588E-005,91.2789046907
572,1.4969626412E-005,91.2878557828
573,1.497109045E-005,91.2967837872
574,1.497255072E-005,91.3056888135
575,0.000014974,91.3145709532
576,1.4975460017E-005,91.323430304
577,1.4976909075E-005,91.3322669572
578,1.4978354427E-005,91.3410810105
579,1.4979796089E-005,91.3498725614
580,1.4981234076E-005,91.3586417015
581,1.4982668404E-005,91.3673885281
582,1.4984099087E-005,91.3761131268
583,1.4985526141E-005,91.3848155952
584,1.4986949581E-005,91.3934960246
585,1.4988369422E-005,91.4021545066
586,1.498978568E-005,91.4107911387
587,1.4991198367E-005,91.4194059941
588,1.4992607501E-005,91.4279991826
589,0.000014994,91.4365707773
590,1.4995415163E-005,91.445120882
591,1.499681372E-005,91.4536495697
592,1.4998208781E-005,91.4621569382
593,1.4999600361E-005,91.4706430788
594,0.000015001,91.4791080647
595,1.5002373131E-005,91.4875519996
596,1.5003754349E-005,91.4959749506
597,1.5005132143E-005,91.5043770213
598,1.5006506524E-005,91.5127582789
599,1.5007877509E-005,91.521118827
600,1.5009245109E-005,91.5294587326
